species,state,year,lake.id,level,linf,k,t0,minage,maxage
smallmouth_bass,wi,1998,2395600,huc8.code,64.93087578,0.154483915,-0.112272549,1,8
smallmouth_bass,wi,1998,2395600,huc10.code,60.46108992,0.180541402,0.087987499,1,8
smallmouth_bass,wi,1998,2395600,lake.id,50.60525798,0.301124474,0.672865077,2,8
smallmouth_bass,wi,1998,2068000,species,32.65498143,158.5791544,-4.754534974,0,8
smallmouth_bass,wi,1998,2068000,level3_ecoregion,32.65497913,367873.0026,-0.590293343,0,8
smallmouth_bass,wi,1998,2068000,huc8.code,60.69264309,0.131717125,-1.475407383,0,8
smallmouth_bass,wi,1998,2068000,lake.id,60.21390509,0.13293796,-1.344041056,2,8
smallmouth_bass,wi,2009,1515400,species,548345496.4,4.93978300704157e-09,-8.11023879,0,8
smallmouth_bass,wi,2009,1515400,level3_ecoregion,1700.53024,0.001712939,-6.941970944,2,8
smallmouth_bass,wi,2009,1515400,huc8.code,117.2205278,0.039116604,-3.846540426,1,8
smallmouth_bass,wi,2009,1515400,huc10.code,66.71930658,0.107647419,-1.400360778,2,8
smallmouth_bass,wi,2009,848800,species,110.5868782,0.043513697,-3.708446292,0,8
smallmouth_bass,wi,2009,848800,level3_ecoregion,82.9337986,0.068834523,-2.492258837,1,8
smallmouth_bass,wi,2009,848800,huc8.code,75.12420616,0.091814634,-1.499962143,2,8
smallmouth_bass,wi,2009,848800,huc10.code,75.21764038,0.086265767,-1.897506798,1,8
smallmouth_bass,wi,2009,848800,lake.id,74.20545431,0.088141641,-2.495525899,1,8
smallmouth_bass,wi,2009,1592400,species,68.67939791,0.113434897,-2.172078561,1,8
smallmouth_bass,wi,2009,1592400,level3_ecoregion,41.88646271,5.313258464,-1.531323131,2,8
smallmouth_bass,wi,2009,1592400,huc8.code,127.9498273,0.045224596,-2.123763468,2,8
smallmouth_bass,wi,2009,1592400,lake.id,73.56734374,0.131437829,-0.221715586,2,8
smallmouth_bass,wi,2009,1396900,species,31.52112456,2.3874043567806e+26,-11.20735876,1,8
smallmouth_bass,wi,2009,1396900,level3_ecoregion,31.52112675,6.09835188275739e+25,-4.013319311,1,8
smallmouth_bass,wi,2009,1396900,huc8.code,31.52114033,7.91896942961537e+21,-8.90700649,1,8
smallmouth_bass,wi,2009,1396900,huc10.code,31.52112585,1763.404257,-0.097657501,0,8
smallmouth_bass,wi,2010,1280400,species,47.77823844,0.236317431,-0.855154277,1,8
smallmouth_bass,wi,2010,1280400,level3_ecoregion,32.6938717,3.44505E+11,-1.76885848,1,7
smallmouth_bass,wi,2010,1280400,huc8.code,38.2865419,0.418640123,1.196825569,2,8
smallmouth_bass,wi,2010,703900,species,127.379239,0.042198557,-2.500342312,0,8
smallmouth_bass,wi,2010,703900,level3_ecoregion,136.3901891,0.040875181,-1.791540661,0,8
smallmouth_bass,wi,2010,703900,huc8.code,63.91547552,0.150406409,-0.542865555,1,8
smallmouth_bass,wi,2010,703900,lake.id,81.89381062,0.082563249,-1.239912784,2,8
smallmouth_bass,wi,1985,291900,species,62.73989152,0.138999824,-0.843753303,0,8
smallmouth_bass,wi,1985,291900,level3_ecoregion,69.93862836,0.120264144,-0.975726805,0,8
smallmouth_bass,wi,1985,291900,huc8.code,65.44470922,0.145081988,0.078055426,1,8
smallmouth_bass,wi,2010,828000,species,49.94590833,0.20347971,-1.204180919,1,8
smallmouth_bass,wi,2010,828000,level3_ecoregion,48.68560289,0.256396534,-0.577166463,0,8
smallmouth_bass,wi,2010,828000,huc8.code,50.72434815,0.173449991,-1.587346361,0,8
smallmouth_bass,wi,2010,828000,huc10.code,178.3293728,0.025395164,-2.321772732,1,8
smallmouth_bass,wi,2010,540600,species,36.09569378,703852.0225,-71.1892812,0,8
smallmouth_bass,wi,2010,540600,level3_ecoregion,59.80337741,0.144374605,-1.221437141,1,8
smallmouth_bass,wi,2010,540600,huc8.code,109.5353037,0.049842656,-2.429661154,2,8
smallmouth_bass,wi,2010,540600,huc10.code,59.85022932,0.160389363,-0.25307179,2,8
smallmouth_bass,wi,2010,540600,lake.id,112.2702133,0.049758277,-2.193967568,2,8
smallmouth_bass,wi,2011,2614000,species,67.89086456,0.125750859,-0.922774761,0,8
smallmouth_bass,wi,2011,2614000,level3_ecoregion,67.98056025,0.129476042,-0.918307928,0,8
smallmouth_bass,wi,2011,2614000,huc8.code,98.09565381,0.066982035,-1.332087025,0,8
smallmouth_bass,wi,2011,2614000,huc10.code,63.89095293,0.156366341,0.654040707,2,8
smallmouth_bass,wi,2011,2614000,lake.id,30.19841463,11074.83474,-3.40E-05,0,8
smallmouth_bass,wi,2011,2152800,species,45.30191414,0.291299686,-0.369394353,1,8
smallmouth_bass,wi,2011,2152800,level3_ecoregion,52.10085804,0.192460176,-1.137013875,1,8
smallmouth_bass,wi,2011,2152800,huc8.code,50.58020519,0.198184496,-0.146614214,2,8
smallmouth_bass,wi,2011,2152800,lake.id,45.99689723,0.351109136,0.583677868,2,8
smallmouth_bass,wi,2011,1676700,species,51.1397413,0.191226751,-0.752903278,0,8
smallmouth_bass,wi,2011,1676700,level3_ecoregion,57.08622486,0.170021126,-0.796671857,0,8
smallmouth_bass,wi,2011,1676700,huc8.code,44.57855604,0.356327095,0.378158474,1,8
smallmouth_bass,wi,2011,1676700,lake.id,51.52592823,0.227686239,0.240479374,1,8
smallmouth_bass,wi,2011,1494600,species,55.83212886,0.19323283,-0.722484588,0,8
smallmouth_bass,wi,2011,1494600,level3_ecoregion,57.18839575,0.190973956,-0.793980681,0,8
smallmouth_bass,wi,2011,1494600,huc8.code,63.82666667,0.145412753,-0.806914122,1,8
smallmouth_bass,wi,2011,1494600,huc10.code,78.94315621,0.104030309,-0.322947851,1,8
smallmouth_bass,wi,2011,609200,species,53.35512104,0.185148586,-1.010992478,0,8
smallmouth_bass,wi,2011,609200,level3_ecoregion,56.22727494,0.169062459,-0.625657275,0,8
smallmouth_bass,wi,2011,609200,huc8.code,52.77936744,0.199354232,-0.207184091,0,8
smallmouth_bass,wi,2011,609200,huc10.code,48.15069927,0.317249015,0.494830114,2,8
smallmouth_bass,wi,2011,609200,lake.id,53.93667617,0.181047149,0.72809447,2,8
smallmouth_bass,wi,2011,609400,species,51.21191127,0.223144345,-1.263784453,2,8
smallmouth_bass,wi,2011,609400,level3_ecoregion,40.44236097,97.92520599,1.692746864,2,8
smallmouth_bass,wi,2011,609400,huc8.code,58.11150596,0.15431303,-0.988841374,2,8
smallmouth_bass,wi,2011,609400,lake.id,50.39116147,0.364026729,0.707812086,3,8
smallmouth_bass,wi,2012,610700,species,36.01315789,83.51743765,-41.9293221,0,8
smallmouth_bass,wi,2012,610700,level3_ecoregion,46.90488676,0.26817784,-0.542919386,2,8
smallmouth_bass,wi,2012,610700,huc8.code,36.01315785,3.39455E+12,-4.021015553,2,8
smallmouth_bass,wi,2012,610700,huc10.code,36.013158,5459561303,-2.75929106,2,8
smallmouth_bass,wi,2012,610700,lake.id,45.81114134,0.369579258,0.472399587,2,8
smallmouth_bass,wi,2014,439800,species,69.53819423,0.090686987,-1.83499891,0,8
smallmouth_bass,wi,2014,439800,level3_ecoregion,94.9995432,0.073655654,-0.941735844,1,7
smallmouth_bass,wi,2014,439800,huc8.code,65.67248166,0.134982153,-0.072553963,1,8
smallmouth_bass,wi,2014,805400,species,29.95511428,36.7030818,-9.817801856,0,8
smallmouth_bass,wi,2014,805400,level3_ecoregion,29.95500018,29.64710489,-1.564612294,0,8
smallmouth_bass,wi,2014,805400,huc8.code,76.70495706,0.079495688,-2.193475005,0,8
smallmouth_bass,wi,2014,805400,lake.id,48.47955492,0.258791933,-0.420438108,1,8
smallmouth_bass,wi,2014,830700,species,28.48148137,39.80150181,-0.729739943,0,8
smallmouth_bass,wi,2014,830700,level3_ecoregion,52.16497584,0.205496992,-0.763031501,0,8
smallmouth_bass,wi,2014,830700,huc8.code,61.29885968,0.180327939,-0.44981102,1,6
smallmouth_bass,wi,2014,830700,lake.id,57.83909769,0.156765176,-0.06578501,2,8
smallmouth_bass,wi,2014,2294900,species,34.08196679,10339336358766176256,-0.08468635,1,8
smallmouth_bass,wi,2014,2294900,level3_ecoregion,34.08197523,1.02637866049564e+31,-4.97325248,1,8
smallmouth_bass,wi,2014,2294900,huc8.code,34.08196698,1.52317902869297e+34,-13.26751166,2,8
smallmouth_bass,wi,2014,2294900,huc10.code,50.58983385,0.255029157,0.599214861,2,8
smallmouth_bass,wi,2014,692400,species,52.60599189,0.209168158,-0.899477788,0,8
smallmouth_bass,wi,2014,692400,level3_ecoregion,51.2513061,0.240810776,-0.076271055,0,8
smallmouth_bass,wi,2014,692400,huc8.code,48.92162931,0.285309029,0.509128581,1,8
smallmouth_bass,wi,2014,692400,huc10.code,53.67779636,0.198841369,-0.160388666,0,8
smallmouth_bass,wi,2014,692400,lake.id,49.80835543,0.270805008,0.510129272,1,8
smallmouth_bass,wi,2015,1516000,species,46.86462763,0.280119117,-0.474337541,0,8
smallmouth_bass,wi,2015,1516000,level3_ecoregion,48.81230917,0.242875751,-0.380717615,0,8
smallmouth_bass,wi,2015,1516000,huc8.code,34.64929402,791199327.4,-19.95110619,0,8
smallmouth_bass,wi,2015,1516000,huc10.code,53.61220429,0.203107288,0.103992822,1,8
smallmouth_bass,wi,2015,494200,species,67.83552735,0.115668389,-1.042874566,0,8
smallmouth_bass,wi,2015,494200,level3_ecoregion,131.5352341,0.046655302,-1.088478451,0,8
smallmouth_bass,wi,2015,494200,huc8.code,67.10853641,0.117709313,-0.167952201,1,8
smallmouth_bass,wi,2015,494200,huc10.code,60.64948059,0.141537492,-0.087931088,1,8
smallmouth_bass,wi,2015,494200,lake.id,69.21340284,0.153718081,-0.068915652,1,7
smallmouth_bass,wi,2015,1396200,species,34.00000073,54859.05097,-31.10660456,0,8
smallmouth_bass,wi,2015,1396200,level3_ecoregion,34.16176226,15.70761854,-0.027549603,0,8
smallmouth_bass,wi,2015,1396200,huc8.code,33.99999943,8.714342636,-2.805176261,0,8
smallmouth_bass,wi,2014,692900,species,51.29668061,0.215011992,-0.582172246,0,8
smallmouth_bass,wi,2014,692900,level3_ecoregion,55.95873123,0.169049214,-0.604840695,0,8
smallmouth_bass,wi,2014,692900,huc8.code,58.64470125,0.15418566,-0.389561309,0,8
smallmouth_bass,wi,2014,692900,huc10.code,57.50959375,0.159820456,-0.378800137,0,8
smallmouth_bass,wi,2014,692900,lake.id,47.42333569,0.317418501,0.472031781,1,8
smallmouth_bass,wi,2004,494200,species,50.24600889,0.205983224,-0.62461481,0,8
smallmouth_bass,wi,2004,494200,level3_ecoregion,57.7063038,0.145753308,-0.721801481,0,8
smallmouth_bass,wi,2004,494200,huc8.code,46.23075342,0.241690658,0.355256292,1,8
smallmouth_bass,wi,2004,494200,huc10.code,44.03388877,0.272858396,0.393604468,1,8
smallmouth_bass,wi,2004,494200,lake.id,65.99622981,0.144882747,0.235734296,1,6
smallmouth_bass,wi,2015,396500,species,77.13962349,0.090782598,-1.418110025,0,8
smallmouth_bass,wi,2015,396500,level3_ecoregion,67.61729575,0.108607149,-0.888813746,0,8
smallmouth_bass,wi,2015,396500,huc8.code,75.03297508,0.106531426,-0.437532563,1,8
smallmouth_bass,wi,2015,650500,species,51.90622303,0.19658074,-0.658263219,0,8
smallmouth_bass,wi,2015,650500,level3_ecoregion,57.66894965,0.148270627,-0.753851972,0,8
smallmouth_bass,wi,2015,650500,huc8.code,66.60353434,0.113334435,-0.876156619,0,8
smallmouth_bass,wi,2015,650500,huc10.code,46.66041229,0.281256934,0.438686239,1,8
smallmouth_bass,wi,2015,650500,lake.id,69.39818019,0.116551498,-0.348866704,0,8
smallmouth_bass,wi,2015,703900,species,86.35336416,0.07242203,-2.151733877,0,8
smallmouth_bass,wi,2015,703900,level3_ecoregion,87.72827504,0.072824001,-1.550290739,0,8
smallmouth_bass,wi,2015,703900,huc8.code,58.0159089,0.182354675,-0.360059531,1,8
smallmouth_bass,wi,2015,703900,lake.id,83.74448356,0.089039078,-0.57596442,2,8
smallmouth_bass,wi,2016,2109600,species,43.53050566,0.248173441,-1.376252418,0,8
smallmouth_bass,wi,2016,2109600,level3_ecoregion,41.38118022,0.304565577,-0.365985474,0,8
smallmouth_bass,wi,2016,2109600,huc8.code,30.30496454,13127.49226,-7.897496044,0,8
smallmouth_bass,wi,2016,2109600,huc10.code,42.74785373,0.347829365,0.235963543,1,7
smallmouth_bass,wi,2016,2109600,lake.id,40.06493135,0.462394916,0.575800456,2,8
smallmouth_bass,wi,2017,1260600,species,83.38911144,0.070415039,-2.365131166,0,8
smallmouth_bass,wi,2017,1260600,level3_ecoregion,48.66627317,0.202317956,-0.487332069,1,8
smallmouth_bass,wi,2017,1260600,huc8.code,72.7753813,0.095753302,-1.351968484,0,8
smallmouth_bass,wi,2017,1260600,huc10.code,63.31403824,0.116164513,-1.360413112,0,8
smallmouth_bass,wi,2016,2351400,species,32.56179775,27538842272409452544,-0.649260513,1,8
smallmouth_bass,wi,2016,2351400,level3_ecoregion,32.56179107,64197.79628,0.759841541,1,8
smallmouth_bass,wi,2016,2351400,huc8.code,32.56179718,7.085312927875e+24,-6.755404903,2,8
smallmouth_bass,wi,2016,2351400,lake.id,32.56175527,12541.80733,0.990168039,1,8
smallmouth_bass,wi,2017,940200,species,67.45779689,0.111889135,-1.174591667,0,8
smallmouth_bass,wi,2017,940200,level3_ecoregion,53.29155377,0.21771137,-0.903612093,0,6
smallmouth_bass,wi,2017,940200,huc8.code,59.71011405,0.164304119,-0.32264459,0,8
smallmouth_bass,wi,2017,2843800,species,58.23296243,0.183798467,-0.818617284,1,8
smallmouth_bass,wi,2017,2843800,level3_ecoregion,70.7536897,0.113595076,-1.57504417,1,8
smallmouth_bass,wi,2017,2843800,huc8.code,75.58694705,0.119239445,-0.130080536,2,8
smallmouth_bass,wi,2017,2843800,huc10.code,203.7021557,0.027700184,-1.725520372,1,8
smallmouth_bass,wi,2018,2391200,species,68.55964327,0.093429903,-3.186481098,0,8
smallmouth_bass,wi,2018,2391200,level3_ecoregion,51.61840196,0.22429385,-0.351350059,1,8
smallmouth_bass,wi,2018,2391200,huc8.code,53.23318441,0.256789477,0.361078258,1,8
smallmouth_bass,wi,2018,2391200,huc10.code,51.55541073,0.291032838,0.650271078,2,8
smallmouth_bass,wi,2018,2391200,lake.id,58.59898554,0.201390471,0.046994224,2,8
smallmouth_bass,wi,2018,540600,species,90.113186,0.064000141,-3.202927974,0,8
smallmouth_bass,wi,2018,540600,level3_ecoregion,37.12088215,224.8654794,-2.940666194,1,8
smallmouth_bass,wi,2018,540600,huc8.code,70.99292973,0.118529216,-0.514456438,1,8
smallmouth_bass,wi,2018,540600,huc10.code,62.99845403,0.164002608,0.327069309,2,8
smallmouth_bass,wi,2018,540600,lake.id,127.8418822,0.051772119,-1.059339229,1,8
smallmouth_bass,wi,2018,1437500,level3_ecoregion,61.75229754,0.13077469,-2.118277252,2,8
smallmouth_bass,wi,2018,1437500,lake.id,51.11941722,0.271313177,-0.695237612,2,8
smallmouth_bass,wi,2018,449300,species,34.05000032,2167.983843,-1.304179022,2,8
smallmouth_bass,wi,2018,449300,level3_ecoregion,41.58344209,0.449125054,0.056069801,1,7
smallmouth_bass,wi,2018,449300,huc8.code,41.82673586,0.42348775,1.012040691,2,8
smallmouth_bass,wi,2018,449300,lake.id,44.14733906,0.312159597,0.928456199,2,8
smallmouth_bass,wi,2016,376900,species,59.91426891,0.150560077,-1.204762215,1,8
smallmouth_bass,wi,2016,376900,level3_ecoregion,59.27715459,0.156893966,-0.743491553,1,8
smallmouth_bass,wi,2016,376900,huc8.code,64.10782453,0.137129646,-0.713064005,2,8
smallmouth_bass,wi,2016,376900,huc10.code,64.71330607,0.142777076,-0.207843369,2,8
smallmouth_bass,wi,2018,98600,species,75.71216526,0.109406971,-0.916783593,0,8
smallmouth_bass,wi,2018,98600,level3_ecoregion,33.01047175,160416.6302,-2.88501949,0,8
smallmouth_bass,wi,2018,98600,lake.id,34.47222216,37.42281306,0.991819411,1,8
smallmouth_bass,wi,2018,2496300,species,47.72199068,0.245401859,-0.801693038,1,8
smallmouth_bass,wi,2018,2496300,level3_ecoregion,50.11213172,0.233573932,-0.747241905,1,8
smallmouth_bass,wi,2018,2496300,huc8.code,49.83641907,0.262428635,0.488549019,2,8
smallmouth_bass,wi,2018,2496300,lake.id,43.09730656,0.428597672,0.757840703,2,8
smallmouth_bass,wi,2018,610700,species,39.12711831,120.2145669,2.085586214,3,8
smallmouth_bass,wi,2018,610700,level3_ecoregion,195.0677296,0.021162701,-4.600050553,2,8
smallmouth_bass,wi,2018,610700,huc8.code,87.49346222,0.073320232,-2.053360997,2,8
smallmouth_bass,wi,2018,610700,huc10.code,763.5776819,0.004230997,-6.312274989,1,8
smallmouth_bass,wi,2018,610700,lake.id,103.6943133,0.054503856,-2.648475114,2,8
smallmouth_bass,wi,2019,2149900,species,32.42499984,6.51913387810489e+25,-8.277260816,1,8
smallmouth_bass,wi,2019,2149900,level3_ecoregion,32.42500035,27359940918362570752,-7.858979003,1,8
smallmouth_bass,wi,2019,2149900,huc8.code,32.42500017,4.61946568495317e+27,-10.2873337,2,8
smallmouth_bass,wi,2019,2149900,huc10.code,66.52636567,0.103369291,-1.231673964,2,8
smallmouth_bass,wi,2019,634500,species,58.31172888,0.132530626,-2.752996977,0,8
smallmouth_bass,wi,2019,634500,level3_ecoregion,47.85184019,0.307021679,0.220689343,1,8
smallmouth_bass,wi,2019,634500,huc8.code,59.39533704,0.147252701,-1.073424087,0,8
smallmouth_bass,wi,2019,634500,huc10.code,51.67426921,0.210898255,-0.74547902,0,8
smallmouth_bass,wi,2019,634500,lake.id,37.57333242,8.56468446,0.968029143,1,8
smallmouth_bass,wi,2019,2152800,species,31.21649484,68.18108662,-0.013759821,0,8
smallmouth_bass,wi,2019,2152800,level3_ecoregion,64.36896284,0.120384175,-1.744854148,0,8
smallmouth_bass,wi,2019,2152800,huc8.code,63.4581739,0.120739589,-0.757584101,2,8
smallmouth_bass,wi,2019,2152800,lake.id,54.86203275,0.194722835,-0.343115898,1,8
smallmouth_bass,wi,2003,1555900,species,68.89492701,0.079463254,-4.545014418,0,8
smallmouth_bass,wi,2003,1555900,level3_ecoregion,48.81402081,0.234687938,-0.792883053,1,8
smallmouth_bass,wi,2003,1555900,huc8.code,50.23844272,0.233410112,-0.332287633,1,8
smallmouth_bass,wi,2003,1555900,huc10.code,46.23154923,0.324614426,0.384363622,2,8
smallmouth_bass,wi,2019,2152600,species,471.5059161,0.008144708,-4.122983503,0,8
smallmouth_bass,wi,2019,2152600,level3_ecoregion,106.6445476,0.052386308,-2.51444422,1,8
smallmouth_bass,wi,2019,2152600,huc8.code,50.13387014,0.223329234,-0.01642622,1,8
smallmouth_bass,wi,2019,2152600,huc10.code,53.32614743,0.205467268,0.151235827,2,8
smallmouth_bass,wi,2019,805400,species,51.88596104,0.196748312,-0.912727795,0,8
smallmouth_bass,wi,2019,805400,level3_ecoregion,59.45840546,0.157204348,-1.068688684,0,8
smallmouth_bass,wi,2019,805400,huc8.code,53.09657929,0.166227767,-1.122278822,0,8
smallmouth_bass,wi,2019,805400,lake.id,30.30493232,100417336.8,1.547146261,2,8
smallmouth_bass,wi,2019,650500,species,56.51356837,0.163426254,-0.832750396,0,8
smallmouth_bass,wi,2019,650500,level3_ecoregion,64.15526279,0.126027246,-0.761370267,0,8
smallmouth_bass,wi,2019,650500,huc8.code,75.21437944,0.094300278,-0.923435454,0,8
smallmouth_bass,wi,2019,650500,huc10.code,52.54702357,0.210057324,0.185480537,1,8
smallmouth_bass,wi,2019,650500,lake.id,64.14298368,0.119656947,-0.684694344,0,8
smallmouth_bass,wi,2019,650200,species,47.90668933,0.248650254,-0.397870556,0,8
smallmouth_bass,wi,2019,650200,level3_ecoregion,51.28790079,0.205185903,-0.355288809,0,8
smallmouth_bass,wi,2019,650200,huc8.code,51.24042759,0.219853946,-0.100884983,0,8
smallmouth_bass,wi,2019,650200,huc10.code,50.15704623,0.221422899,-0.357422144,0,8
smallmouth_bass,wi,2019,650200,lake.id,40.67734603,0.647640317,2.376987575,3,8
smallmouth_bass,wi,2020,2689500,species,72.30304812,0.101860716,-1.514757085,1,8
smallmouth_bass,wi,2020,2689500,level3_ecoregion,83.36495935,0.083595166,-1.077000923,1,8
smallmouth_bass,wi,2020,2689500,huc8.code,58.36584747,0.179474638,0.214017323,2,8
northern_pike,wi,2000,262900,species,92.93953433,0.094347957,-4.215336012,0,7
northern_pike,wi,2000,262900,huc8.code,44.89473647,666.2988385,-1.879438109,1,8
northern_pike,wi,2000,262900,huc10.code,1.802495977,8.65646118017236e-13,7.477718446,1,8
northern_pike,wi,2001,1522400,species,49.87261131,162037.1593,-7.585954328,0,8
northern_pike,wi,2001,1522400,level3_ecoregion,67.37898924,0.462590971,-0.32205098,0,8
northern_pike,wi,2001,1522400,huc8.code,49.87260306,13661982207,-12.14163676,0,8
northern_pike,wi,2001,1522400,huc10.code,49.87266612,51.60594106,-14.13490175,1,8
northern_pike,wi,2002,272900,species,47.96650093,0.586086001,-1.514289434,0,8
northern_pike,wi,2002,272900,level3_ecoregion,48.10513677,0.567786696,-1.608823791,0,8
northern_pike,wi,2002,272900,huc8.code,49.5827349,0.508847497,-1.142002346,0,8
northern_pike,wi,2002,272900,huc10.code,50.62608843,0.566183971,-0.553100466,1,8
northern_pike,wi,2001,1012100,species,93.26743382,0.175298677,-1.849584512,0,8
northern_pike,wi,2001,1012100,level3_ecoregion,59.56666671,74.06911493,0.715455059,1,8
northern_pike,wi,2001,1012100,huc8.code,139.6011176,0.077166268,-1.925293162,1,8
northern_pike,wi,2002,980900,species,398369691.9,2.20683825421329e-08,-2.589717876,1,8
northern_pike,wi,2002,980900,level3_ecoregion,525080321.9,1.74949142624437e-08,-2.049194077,2,8
northern_pike,wi,2002,980900,lake.id,138.2339385,0.158469483,0.59831438,2,8
northern_pike,wi,2002,1296000,species,55.34426228,12.18758172,-5.281854787,1,8
northern_pike,wi,2002,1296000,level3_ecoregion,66.91576343,0.561046422,0.137342901,1,8
northern_pike,wi,2002,1296000,huc8.code,55.34426242,4.581861436,-2.796370686,1,8
northern_pike,wi,2002,1296000,lake.id,55.34426257,1092272207,-5.165458125,1,8
northern_pike,wi,2002,280400,species,396.3773374,0.021034058,-3.346204411,1,8
northern_pike,wi,2002,280400,level3_ecoregion,235323821.7,2.90167033355976e-08,-4.148630433,1,8
northern_pike,wi,2002,280400,huc8.code,54.58191548,753.4287184,-2.057196529,0,8
northern_pike,wi,2002,280400,huc10.code,55.63513513,1818.011832,0.999547422,1,8
northern_pike,wi,2002,280400,lake.id,2220186941,3.22917640862409e-09,-3.492511669,1,8
northern_pike,wi,1999,556900,species,83.09803564,0.208632899,-1.814378909,1,8
northern_pike,wi,1999,556900,level3_ecoregion,86.97588688,0.177705784,-2.105424767,1,8
northern_pike,wi,1999,556900,huc8.code,57.35372356,125610021.2,-3.898888721,1,8
northern_pike,wi,1999,556900,huc10.code,73.11995963,0.282510242,-0.191780452,2,8
northern_pike,wi,2002,1445400,species,146.8925908,0.082235998,-1.96945626,0,8
northern_pike,wi,2002,1445400,level3_ecoregion,109.9792332,0.136950642,-1.344298334,0,8
northern_pike,wi,2002,1445400,huc8.code,52.05736703,3496.820402,0.774933836,1,8
northern_pike,wi,2003,448200,species,86.12327898,0.15632149,-2.931506493,0,8
northern_pike,wi,2003,448200,level3_ecoregion,83.05616583,0.168823502,-2.899784215,0,8
northern_pike,wi,2003,448200,huc8.code,55.68667911,610.2880998,-5.378221975,0,8
northern_pike,wi,2003,448200,huc10.code,509.7285208,0.010617264,-6.471770296,1,8
northern_pike,wi,2003,448200,lake.id,194.7819722,0.041503477,-3.736569552,1,8
northern_pike,wi,2003,703900,species,88.95377077,0.124772909,-3.483149125,0,8
northern_pike,wi,2003,703900,level3_ecoregion,94.0214278,0.113988989,-3.44389962,0,8
northern_pike,wi,2003,703900,huc8.code,68.48502502,0.334321427,-1.100977925,1,8
northern_pike,wi,2003,703900,lake.id,50.99047612,117.2894172,0.994326898,1,8
northern_pike,wi,2003,1377100,lake.id,792313810,9.41449858379709e-09,-3.850384272,1,8
northern_pike,wi,2003,1412200,huc8.code,53.59090875,82.6264893,0.990069555,1,8
northern_pike,wi,2003,1412200,huc10.code,54.19390555,458.9100873,1.997629548,2,8
northern_pike,wi,2003,1412200,lake.id,53.46542548,8.32346E+13,-5.216393419,1,8
northern_pike,wi,2003,531300,species,79.10437341,0.17909217,-2.10450374,0,8
northern_pike,wi,2003,531300,level3_ecoregion,46.62121195,207.5761102,-34.63088145,0,8
northern_pike,wi,2003,531300,huc8.code,75.16850089,0.221264401,-0.928366559,1,8
northern_pike,wi,2003,531300,huc10.code,46.6212105,1480024531,-1.728399966,0,8
northern_pike,wi,2004,38700,species,95.71829444,0.094908814,-4.242621387,0,8
northern_pike,wi,2004,38700,level3_ecoregion,74.81511743,0.175825081,-2.761294723,0,8
northern_pike,wi,2004,38700,huc8.code,47.76021727,166.214126,0.714999248,1,8
northern_pike,wi,2004,38700,huc10.code,63.98485,0.25744355,-1.744888467,0,8
northern_pike,wi,2004,38700,lake.id,90.0423464,0.127139237,-2.520217408,1,8
northern_pike,wi,2004,1555500,species,138.4671724,0.058274866,-4.412848808,0,8
northern_pike,wi,2004,1555500,level3_ecoregion,82.43421524,0.161236773,-2.514430858,1,8
northern_pike,wi,2004,1555500,huc8.code,49.54612546,792.4660995,0.470536193,1,8
northern_pike,wi,2004,1555500,huc10.code,49.54612619,279.6797664,0.74018452,1,8
northern_pike,wi,2004,278800,species,42.39897003,27.86348002,-0.044126077,0,8
northern_pike,wi,1995,1437500,species,122.1907538,0.069395677,-3.923356126,0,8
northern_pike,wi,1995,1437500,level3_ecoregion,46.40476042,3452118.493,-1.870229302,0,8
northern_pike,wi,1995,1437500,huc8.code,134.4328982,0.066576399,-2.869403274,1,8
northern_pike,wi,1995,1437500,lake.id,100.5649305,0.136165263,-1.404073778,1,8
northern_pike,wi,2005,1437500,species,92.31131368,0.194689208,-1.405652642,1,8
northern_pike,wi,2005,1437500,level3_ecoregion,92.19607714,0.195317308,-1.454004894,1,8
northern_pike,wi,2005,1437500,huc8.code,98.11902608,0.149951167,-1.587355538,1,8
northern_pike,wi,2005,1437500,lake.id,556054793.3,1.29828189295797e-08,-3.497827552,1,8
northern_pike,wi,2005,1736200,species,1238356198,4.42511365242174e-09,-5.991860907,1,8
northern_pike,wi,2005,1736200,lake.id,52.4011299,3.89168401218006e+35,-7.076932535,2,8
northern_pike,wi,2004,1598900,species,113.1958011,0.085301594,-3.034208485,0,8
northern_pike,wi,2004,1598900,level3_ecoregion,43.35701274,7.614914571,-5.36750729,1,7
northern_pike,wi,2004,1598900,huc8.code,43.35701399,625.9690493,0.881169122,1,8
northern_pike,wi,2004,1598900,huc10.code,232658931.5,1.83430414311433e-08,-6.144832942,1,8
northern_pike,wi,2005,501200,species,80911455.55,2.21774698569225e-08,-27.02146051,1,7
northern_pike,wi,2005,501200,level3_ecoregion,173097516,1.35698495383685e-08,-19.56173368,2,8
northern_pike,wi,2005,501200,huc8.code,55.02212389,134980996308701728,-11.69197548,2,8
northern_pike,wi,2005,501200,huc10.code,2.01067122,6.197808873579e-13,5.718104563,2,8
northern_pike,wi,2005,540600,species,79.10973273,0.1985464,-1.813991297,0,8
northern_pike,wi,2005,540600,level3_ecoregion,78.63985989,0.210469388,-1.522925123,1,8
northern_pike,wi,2005,540600,huc8.code,49.02813874,248.043224,0.996262913,1,8
northern_pike,wi,2005,540600,huc10.code,172.8223397,0.054764263,-3.140953223,0,8
northern_pike,wi,2005,540600,lake.id,48.69787194,1870929081,-2.382875586,1,8
